Zip,Cases,Date,City,formatted_date
21048,11,2020-04-28,Finksburg,2020-04-28
21048,11,2020-04-29,Finksburg,2020-04-29
21048,11,2020-04-30,Finksburg,2020-04-30
21048,12,2020-05-01,Finksburg,2020-05-01
21048,12,2020-05-02,Finksburg,2020-05-02
21048,13,2020-05-03,Finksburg,2020-05-03
21048,13,2020-05-04,Finksburg,2020-05-04
21048,13,2020-05-05,Finksburg,2020-05-05
21048,13,2020-05-06,Finksburg,2020-05-06
21048,13,2020-05-07,Finksburg,2020-05-07
21048,13,2020-05-08,Finksburg,2020-05-08
21048,14,2020-05-09,Finksburg,2020-05-09
21048,14,2020-05-10,Finksburg,2020-05-10
21048,14,2020-05-11,Finksburg,2020-05-11
21048,14,2020-05-12,Finksburg,2020-05-12
21048,15,2020-05-13,Finksburg,2020-05-13
21048,15,2020-05-14,Finksburg,2020-05-14
21048,15,2020-05-15,Finksburg,2020-05-15
21048,15,2020-05-16,Finksburg,2020-05-16
21050,13,2020-04-13,Forest Hill,2020-04-13
21050,13,2020-04-14,Forest Hill,2020-04-14
21050,13,2020-04-15,Forest Hill,2020-04-15
21050,16,2020-04-16,Forest Hill,2020-04-16
21050,18,2020-04-17,Forest Hill,2020-04-17
21050,20,2020-04-18,Forest Hill,2020-04-18
21050,21,2020-04-19,Forest Hill,2020-04-19
21050,25,2020-04-20,Forest Hill,2020-04-20
21050,25,2020-04-21,Forest Hill,2020-04-21
21050,47,2020-04-22,Forest Hill,2020-04-22
21050,49,2020-04-23,Forest Hill,2020-04-23
21050,52,2020-04-24,Forest Hill,2020-04-24
21050,56,2020-04-25,Forest Hill,2020-04-25
21050,65,2020-04-26,Forest Hill,2020-04-26
21050,89,2020-04-27,Forest Hill,2020-04-27
21050,92,2020-04-28,Forest Hill,2020-04-28
21050,92,2020-04-29,Forest Hill,2020-04-29
21050,119,2020-04-30,Forest Hill,2020-04-30
21050,125,2020-05-01,Forest Hill,2020-05-01
21050,127,2020-05-02,Forest Hill,2020-05-02
21050,130,2020-05-03,Forest Hill,2020-05-03
21050,131,2020-05-04,Forest Hill,2020-05-04
21050,131,2020-05-05,Forest Hill,2020-05-05
21050,132,2020-05-06,Forest Hill,2020-05-06
21050,133,2020-05-07,Forest Hill,2020-05-07
21050,139,2020-05-08,Forest Hill,2020-05-08
21050,140,2020-05-09,Forest Hill,2020-05-09
21050,141,2020-05-10,Forest Hill,2020-05-10
21050,141,2020-05-11,Forest Hill,2020-05-11
21050,142,2020-05-12,Forest Hill,2020-05-12
21050,143,2020-05-13,Forest Hill,2020-05-13
21050,146,2020-05-14,Forest Hill,2020-05-14
21050,147,2020-05-15,Forest Hill,2020-05-15
21050,147,2020-05-16,Forest Hill,2020-05-16
21053,8,2020-04-20,Freeland,2020-04-20
21053,8,2020-04-21,Freeland,2020-04-21
21053,8,2020-04-22,Freeland,2020-04-22
21053,8,2020-04-23,Freeland,2020-04-23
21053,9,2020-05-14,Freeland,2020-05-14
21053,9,2020-05-15,Freeland,2020-05-15
21053,9,2020-05-16,Freeland,2020-05-16
21054,29,2020-04-13,Gambrills,2020-04-13
21054,32,2020-04-14,Gambrills,2020-04-14
21054,35,2020-04-15,Gambrills,2020-04-15
21054,36,2020-04-16,Gambrills,2020-04-16
21054,44,2020-04-17,Gambrills,2020-04-17
21054,44,2020-04-18,Gambrills,2020-04-18
21054,44,2020-04-19,Gambrills,2020-04-19
21054,46,2020-04-20,Gambrills,2020-04-20
21054,46,2020-04-21,Gambrills,2020-04-21
21054,48,2020-04-22,Gambrills,2020-04-22
21054,50,2020-04-23,Gambrills,2020-04-23
21054,58,2020-04-24,Gambrills,2020-04-24
21054,59,2020-04-25,Gambrills,2020-04-25
21054,60,2020-04-26,Gambrills,2020-04-26
21054,61,2020-04-27,Gambrills,2020-04-27
21054,62,2020-04-28,Gambrills,2020-04-28
21054,62,2020-04-29,Gambrills,2020-04-29
21054,62,2020-04-30,Gambrills,2020-04-30
21054,65,2020-05-01,Gambrills,2020-05-01
21054,66,2020-05-02,Gambrills,2020-05-02
21054,67,2020-05-03,Gambrills,2020-05-03
21054,70,2020-05-04,Gambrills,2020-05-04
21054,70,2020-05-05,Gambrills,2020-05-05
21054,72,2020-05-06,Gambrills,2020-05-06
21054,72,2020-05-07,Gambrills,2020-05-07
21054,73,2020-05-08,Gambrills,2020-05-08
21054,74,2020-05-09,Gambrills,2020-05-09
21054,74,2020-05-10,Gambrills,2020-05-10
21054,74,2020-05-11,Gambrills,2020-05-11
21054,74,2020-05-12,Gambrills,2020-05-12
21054,74,2020-05-13,Gambrills,2020-05-13
21054,77,2020-05-14,Gambrills,2020-05-14
21054,84,2020-05-15,Gambrills,2020-05-15
21054,85,2020-05-16,Gambrills,2020-05-16
21060,43,2020-04-13,Glen Burnie,2020-04-13
21060,45,2020-04-14,Glen Burnie,2020-04-14
21060,47,2020-04-15,Glen Burnie,2020-04-15
21060,47,2020-04-16,Glen Burnie,2020-04-16
21060,51,2020-04-17,Glen Burnie,2020-04-17
21060,53,2020-04-18,Glen Burnie,2020-04-18
21060,54,2020-04-19,Glen Burnie,2020-04-19
21060,55,2020-04-20,Glen Burnie,2020-04-20
21060,57,2020-04-21,Glen Burnie,2020-04-21
21060,61,2020-04-22,Glen Burnie,2020-04-22
21060,67,2020-04-23,Glen Burnie,2020-04-23
21060,75,2020-04-24,Glen Burnie,2020-04-24
21060,81,2020-04-25,Glen Burnie,2020-04-25
21060,82,2020-04-26,Glen Burnie,2020-04-26
21060,81,2020-04-27,Glen Burnie,2020-04-27
21060,86,2020-04-28,Glen Burnie,2020-04-28
21060,90,2020-04-29,Glen Burnie,2020-04-29
21060,95,2020-04-30,Glen Burnie,2020-04-30
21060,101,2020-05-01,Glen Burnie,2020-05-01
21060,112,2020-05-02,Glen Burnie,2020-05-02
21060,114,2020-05-03,Glen Burnie,2020-05-03
21060,119,2020-05-04,Glen Burnie,2020-05-04
21060,119,2020-05-05,Glen Burnie,2020-05-05
21060,127,2020-05-06,Glen Burnie,2020-05-06
21060,132,2020-05-07,Glen Burnie,2020-05-07
21060,141,2020-05-08,Glen Burnie,2020-05-08
21060,144,2020-05-09,Glen Burnie,2020-05-09
21060,150,2020-05-10,Glen Burnie,2020-05-10
21060,152,2020-05-11,Glen Burnie,2020-05-11
21060,157,2020-05-12,Glen Burnie,2020-05-12
21060,165,2020-05-13,Glen Burnie,2020-05-13
21060,170,2020-05-14,Glen Burnie,2020-05-14
21060,178,2020-05-15,Glen Burnie,2020-05-15
21060,179,2020-05-16,Glen Burnie,2020-05-16
21061,54,2020-04-13,Glen Burnie,2020-04-13
21061,63,2020-04-14,Glen Burnie,2020-04-14
21061,73,2020-04-15,Glen Burnie,2020-04-15
21061,76,2020-04-16,Glen Burnie,2020-04-16
21061,85,2020-04-17,Glen Burnie,2020-04-17
21061,88,2020-04-18,Glen Burnie,2020-04-18
21061,95,2020-04-19,Glen Burnie,2020-04-19
21061,100,2020-04-20,Glen Burnie,2020-04-20
21061,107,2020-04-21,Glen Burnie,2020-04-21
21061,111,2020-04-22,Glen Burnie,2020-04-22
21061,119,2020-04-23,Glen Burnie,2020-04-23
21061,127,2020-04-24,Glen Burnie,2020-04-24
21061,133,2020-04-25,Glen Burnie,2020-04-25
21061,139,2020-04-26,Glen Burnie,2020-04-26
21061,141,2020-04-27,Glen Burnie,2020-04-27
21061,142,2020-04-28,Glen Burnie,2020-04-28
21061,144,2020-04-29,Glen Burnie,2020-04-29
21061,152,2020-04-30,Glen Burnie,2020-04-30
21061,161,2020-05-01,Glen Burnie,2020-05-01
21061,172,2020-05-02,Glen Burnie,2020-05-02
21061,181,2020-05-03,Glen Burnie,2020-05-03
21061,191,2020-05-04,Glen Burnie,2020-05-04
21061,195,2020-05-05,Glen Burnie,2020-05-05
21061,207,2020-05-06,Glen Burnie,2020-05-06
21061,210,2020-05-07,Glen Burnie,2020-05-07
21061,238,2020-05-08,Glen Burnie,2020-05-08
21061,258,2020-05-09,Glen Burnie,2020-05-09
21061,267,2020-05-10,Glen Burnie,2020-05-10
21061,272,2020-05-11,Glen Burnie,2020-05-11
21061,279,2020-05-12,Glen Burnie,2020-05-12
21061,290,2020-05-13,Glen Burnie,2020-05-13
21061,298,2020-05-14,Glen Burnie,2020-05-14
21061,302,2020-05-15,Glen Burnie,2020-05-15
21061,307,2020-05-16,Glen Burnie,2020-05-16
21074,9,2020-04-13,Hampstead,2020-04-13
21074,9,2020-04-14,Hampstead,2020-04-14
21074,9,2020-04-15,Hampstead,2020-04-15
21074,9,2020-04-16,Hampstead,2020-04-16
21074,10,2020-04-17,Hampstead,2020-04-17
21074,10,2020-04-18,Hampstead,2020-04-18
21074,10,2020-04-19,Hampstead,2020-04-19
21074,10,2020-04-20,Hampstead,2020-04-20
21074,11,2020-04-21,Hampstead,2020-04-21
21074,11,2020-04-22,Hampstead,2020-04-22
21074,12,2020-04-23,Hampstead,2020-04-23
21074,12,2020-04-24,Hampstead,2020-04-24
21074,12,2020-04-25,Hampstead,2020-04-25
21074,12,2020-04-26,Hampstead,2020-04-26
21074,13,2020-04-27,Hampstead,2020-04-27
21074,13,2020-04-28,Hampstead,2020-04-28
21074,13,2020-04-29,Hampstead,2020-04-29
21074,14,2020-04-30,Hampstead,2020-04-30
21074,16,2020-05-01,Hampstead,2020-05-01
21074,17,2020-05-02,Hampstead,2020-05-02
21074,19,2020-05-03,Hampstead,2020-05-03
21074,19,2020-05-04,Hampstead,2020-05-04
21074,20,2020-05-05,Hampstead,2020-05-05
21074,20,2020-05-06,Hampstead,2020-05-06
21074,21,2020-05-07,Hampstead,2020-05-07
21074,21,2020-05-08,Hampstead,2020-05-08
21074,21,2020-05-09,Hampstead,2020-05-09
21074,23,2020-05-10,Hampstead,2020-05-10
21074,24,2020-05-11,Hampstead,2020-05-11
21074,24,2020-05-12,Hampstead,2020-05-12
21074,24,2020-05-13,Hampstead,2020-05-13
21074,24,2020-05-14,Hampstead,2020-05-14
21074,24,2020-05-15,Hampstead,2020-05-15
21074,25,2020-05-16,Hampstead,2020-05-16
21075,46,2020-04-13,Elkridge,2020-04-13
21075,52,2020-04-14,Elkridge,2020-04-14
21075,55,2020-04-15,Elkridge,2020-04-15
21075,56,2020-04-16,Elkridge,2020-04-16
21075,55,2020-04-17,Elkridge,2020-04-17
21075,56,2020-04-18,Elkridge,2020-04-18
21075,56,2020-04-19,Elkridge,2020-04-19
21075,57,2020-04-20,Elkridge,2020-04-20
21075,61,2020-04-21,Elkridge,2020-04-21
21075,63,2020-04-22,Elkridge,2020-04-22
21075,70,2020-04-23,Elkridge,2020-04-23
21075,73,2020-04-24,Elkridge,2020-04-24
21075,78,2020-04-25,Elkridge,2020-04-25
21075,81,2020-04-26,Elkridge,2020-04-26
21075,82,2020-04-27,Elkridge,2020-04-27
21075,89,2020-04-28,Elkridge,2020-04-28
21075,94,2020-04-29,Elkridge,2020-04-29
21075,103,2020-04-30,Elkridge,2020-04-30
21075,105,2020-05-01,Elkridge,2020-05-01
21075,105,2020-05-02,Elkridge,2020-05-02
21075,107,2020-05-03,Elkridge,2020-05-03
21075,112,2020-05-04,Elkridge,2020-05-04
21075,114,2020-05-05,Elkridge,2020-05-05
21075,118,2020-05-06,Elkridge,2020-05-06
21075,125,2020-05-07,Elkridge,2020-05-07
21075,136,2020-05-08,Elkridge,2020-05-08
21075,140,2020-05-09,Elkridge,2020-05-09
21075,143,2020-05-10,Elkridge,2020-05-10
21075,146,2020-05-11,Elkridge,2020-05-11
21075,147,2020-05-12,Elkridge,2020-05-12
21075,151,2020-05-13,Elkridge,2020-05-13
21075,155,2020-05-14,Elkridge,2020-05-14
21075,161,2020-05-15,Elkridge,2020-05-15
21075,169,2020-05-16,Elkridge,2020-05-16
21076,38,2020-04-13,Hanover,2020-04-13
21076,39,2020-04-14,Hanover,2020-04-14
21076,41,2020-04-15,Hanover,2020-04-15
21076,44,2020-04-16,Hanover,2020-04-16
21076,44,2020-04-17,Hanover,2020-04-17
21076,45,2020-04-18,Hanover,2020-04-18
21076,47,2020-04-19,Hanover,2020-04-19
21076,48,2020-04-20,Hanover,2020-04-20
21076,48,2020-04-21,Hanover,2020-04-21
21076,50,2020-04-22,Hanover,2020-04-22
21076,53,2020-04-23,Hanover,2020-04-23
21076,55,2020-04-24,Hanover,2020-04-24
21076,56,2020-04-25,Hanover,2020-04-25
21076,56,2020-04-26,Hanover,2020-04-26
21076,58,2020-04-27,Hanover,2020-04-27
21076,59,2020-04-28,Hanover,2020-04-28
21076,61,2020-04-29,Hanover,2020-04-29
21076,63,2020-04-30,Hanover,2020-04-30
21076,63,2020-05-01,Hanover,2020-05-01
21076,64,2020-05-02,Hanover,2020-05-02
21076,65,2020-05-03,Hanover,2020-05-03
21076,66,2020-05-04,Hanover,2020-05-04
21076,67,2020-05-05,Hanover,2020-05-05
21076,71,2020-05-06,Hanover,2020-05-06
21076,71,2020-05-07,Hanover,2020-05-07
21076,75,2020-05-08,Hanover,2020-05-08
21076,79,2020-05-09,Hanover,2020-05-09
21076,80,2020-05-10,Hanover,2020-05-10
21076,81,2020-05-11,Hanover,2020-05-11
21076,82,2020-05-12,Hanover,2020-05-12
21076,85,2020-05-13,Hanover,2020-05-13
21076,87,2020-05-14,Hanover,2020-05-14
21076,90,2020-05-15,Hanover,2020-05-15
21076,93,2020-05-16,Hanover,2020-05-16
21078,10,2020-04-19,Havre De Grace,2020-04-19
21078,10,2020-04-20,Havre De Grace,2020-04-20
21078,10,2020-04-21,Havre De Grace,2020-04-21
21078,10,2020-04-22,Havre De Grace,2020-04-22
21078,11,2020-04-23,Havre De Grace,2020-04-23
21078,11,2020-04-24,Havre De Grace,2020-04-24
21078,11,2020-04-25,Havre De Grace,2020-04-25
21078,11,2020-04-26,Havre De Grace,2020-04-26
21078,11,2020-04-27,Havre De Grace,2020-04-27
21078,12,2020-04-28,Havre De Grace,2020-04-28
21078,12,2020-04-29,Havre De Grace,2020-04-29
21078,12,2020-04-30,Havre De Grace,2020-04-30
21078,14,2020-05-01,Havre De Grace,2020-05-01
21078,14,2020-05-02,Havre De Grace,2020-05-02
21078,14,2020-05-03,Havre De Grace,2020-05-03
21078,15,2020-05-04,Havre De Grace,2020-05-04
21078,15,2020-05-05,Havre De Grace,2020-05-05
21078,18,2020-05-06,Havre De Grace,2020-05-06
21078,19,2020-05-07,Havre De Grace,2020-05-07
21078,19,2020-05-08,Havre De Grace,2020-05-08
21078,19,2020-05-09,Havre De Grace,2020-05-09
21078,20,2020-05-10,Havre De Grace,2020-05-10
21078,20,2020-05-11,Havre De Grace,2020-05-11
21078,20,2020-05-12,Havre De Grace,2020-05-12
21078,20,2020-05-13,Havre De Grace,2020-05-13
21078,20,2020-05-14,Havre De Grace,2020-05-14
21078,22,2020-05-15,Havre De Grace,2020-05-15
21078,23,2020-05-16,Havre De Grace,2020-05-16
21084,11,2020-05-03,Jarrettsville,2020-05-03
21084,11,2020-05-04,Jarrettsville,2020-05-04
21084,11,2020-05-05,Jarrettsville,2020-05-05
21084,12,2020-05-06,Jarrettsville,2020-05-06
21084,12,2020-05-07,Jarrettsville,2020-05-07
21084,13,2020-05-08,Jarrettsville,2020-05-08
21084,13,2020-05-09,Jarrettsville,2020-05-09
21084,13,2020-05-10,Jarrettsville,2020-05-10
21084,13,2020-05-11,Jarrettsville,2020-05-11
21084,14,2020-05-12,Jarrettsville,2020-05-12
21084,15,2020-05-13,Jarrettsville,2020-05-13
21084,15,2020-05-14,Jarrettsville,2020-05-14
21084,15,2020-05-15,Jarrettsville,2020-05-15
21084,15,2020-05-16,Jarrettsville,2020-05-16
21085,12,2020-04-13,Joppa,2020-04-13
21085,13,2020-04-14,Joppa,2020-04-14
21085,13,2020-04-15,Joppa,2020-04-15
21085,13,2020-04-16,Joppa,2020-04-16
21085,14,2020-04-17,Joppa,2020-04-17
21085,15,2020-04-18,Joppa,2020-04-18
21085,16,2020-04-19,Joppa,2020-04-19
21085,17,2020-04-20,Joppa,2020-04-20
21085,17,2020-04-21,Joppa,2020-04-21
21085,18,2020-04-22,Joppa,2020-04-22
21085,18,2020-04-23,Joppa,2020-04-23
21085,18,2020-04-24,Joppa,2020-04-24
21085,22,2020-04-25,Joppa,2020-04-25
21085,23,2020-04-26,Joppa,2020-04-26
21085,23,2020-04-27,Joppa,2020-04-27
21085,23,2020-04-28,Joppa,2020-04-28
21085,25,2020-04-29,Joppa,2020-04-29
21085,27,2020-04-30,Joppa,2020-04-30
21085,27,2020-05-01,Joppa,2020-05-01
21085,27,2020-05-02,Joppa,2020-05-02
21085,28,2020-05-03,Joppa,2020-05-03
21085,30,2020-05-04,Joppa,2020-05-04
21085,32,2020-05-05,Joppa,2020-05-05
21085,36,2020-05-06,Joppa,2020-05-06
21085,37,2020-05-07,Joppa,2020-05-07
21085,40,2020-05-08,Joppa,2020-05-08
21085,42,2020-05-09,Joppa,2020-05-09
21085,43,2020-05-10,Joppa,2020-05-10
21085,43,2020-05-11,Joppa,2020-05-11
21085,45,2020-05-12,Joppa,2020-05-12
21085,47,2020-05-13,Joppa,2020-05-13
21085,48,2020-05-14,Joppa,2020-05-14
21085,49,2020-05-15,Joppa,2020-05-15
21085,50,2020-05-16,Joppa,2020-05-16
21087,8,2020-04-20,Kingsville,2020-04-20
21087,8,2020-04-21,Kingsville,2020-04-21
21087,8,2020-04-22,Kingsville,2020-04-22
21087,8,2020-04-23,Kingsville,2020-04-23
21087,9,2020-05-01,Kingsville,2020-05-01
21087,10,2020-05-02,Kingsville,2020-05-02
21087,10,2020-05-03,Kingsville,2020-05-03
21087,11,2020-05-04,Kingsville,2020-05-04
21087,11,2020-05-05,Kingsville,2020-05-05
21087,11,2020-05-06,Kingsville,2020-05-06
21087,11,2020-05-07,Kingsville,2020-05-07
21087,11,2020-05-08,Kingsville,2020-05-08
21087,11,2020-05-09,Kingsville,2020-05-09
21087,11,2020-05-10,Kingsville,2020-05-10
21087,11,2020-05-11,Kingsville,2020-05-11
21087,11,2020-05-12,Kingsville,2020-05-12
21087,11,2020-05-13,Kingsville,2020-05-13
21087,11,2020-05-14,Kingsville,2020-05-14
21087,11,2020-05-15,Kingsville,2020-05-15
21087,11,2020-05-16,Kingsville,2020-05-16
21090,17,2020-04-13,Linthicum Heights,2020-04-13
21090,19,2020-04-14,Linthicum Heights,2020-04-14
21090,19,2020-04-15,Linthicum Heights,2020-04-15
21090,20,2020-04-16,Linthicum Heights,2020-04-16
21090,22,2020-04-17,Linthicum Heights,2020-04-17
21090,22,2020-04-18,Linthicum Heights,2020-04-18
21090,23,2020-04-19,Linthicum Heights,2020-04-19
21090,24,2020-04-20,Linthicum Heights,2020-04-20
21090,25,2020-04-21,Linthicum Heights,2020-04-21
21090,26,2020-04-22,Linthicum Heights,2020-04-22
21090,27,2020-04-23,Linthicum Heights,2020-04-23
21090,28,2020-04-24,Linthicum Heights,2020-04-24
21090,31,2020-04-25,Linthicum Heights,2020-04-25
21090,34,2020-04-26,Linthicum Heights,2020-04-26
21090,35,2020-04-27,Linthicum Heights,2020-04-27
21090,36,2020-04-28,Linthicum Heights,2020-04-28
21090,36,2020-04-29,Linthicum Heights,2020-04-29
21090,37,2020-04-30,Linthicum Heights,2020-04-30
21090,38,2020-05-01,Linthicum Heights,2020-05-01
21090,39,2020-05-02,Linthicum Heights,2020-05-02
21090,40,2020-05-03,Linthicum Heights,2020-05-03
21090,42,2020-05-04,Linthicum Heights,2020-05-04
21090,43,2020-05-05,Linthicum Heights,2020-05-05
21090,46,2020-05-06,Linthicum Heights,2020-05-06
21090,48,2020-05-07,Linthicum Heights,2020-05-07
21090,51,2020-05-08,Linthicum Heights,2020-05-08
21090,52,2020-05-09,Linthicum Heights,2020-05-09
21090,55,2020-05-10,Linthicum Heights,2020-05-10
21090,55,2020-05-11,Linthicum Heights,2020-05-11
21090,55,2020-05-12,Linthicum Heights,2020-05-12
21090,57,2020-05-13,Linthicum Heights,2020-05-13
21090,57,2020-05-14,Linthicum Heights,2020-05-14
21090,58,2020-05-15,Linthicum Heights,2020-05-15
21090,58,2020-05-16,Linthicum Heights,2020-05-16
21093,41,2020-04-13,Lutherville Timonium,2020-04-13
21093,42,2020-04-14,Lutherville Timonium,2020-04-14
21093,44,2020-04-15,Lutherville Timonium,2020-04-15
21093,45,2020-04-16,Lutherville Timonium,2020-04-16
21093,45,2020-04-17,Lutherville Timonium,2020-04-17
21093,48,2020-04-18,Lutherville Timonium,2020-04-18
21093,49,2020-04-19,Lutherville Timonium,2020-04-19
21093,49,2020-04-20,Lutherville Timonium,2020-04-20
21093,49,2020-04-21,Lutherville Timonium,2020-04-21
21093,50,2020-04-22,Lutherville Timonium,2020-04-22
21093,50,2020-04-23,Lutherville Timonium,2020-04-23
21093,51,2020-04-24,Lutherville Timonium,2020-04-24
21093,56,2020-04-25,Lutherville Timonium,2020-04-25
21093,59,2020-04-26,Lutherville Timonium,2020-04-26
21093,60,2020-04-27,Lutherville Timonium,2020-04-27
21093,61,2020-04-28,Lutherville Timonium,2020-04-28
21093,70,2020-04-29,Lutherville Timonium,2020-04-29
21093,71,2020-04-30,Lutherville Timonium,2020-04-30
21093,72,2020-05-01,Lutherville Timonium,2020-05-01
21093,72,2020-05-02,Lutherville Timonium,2020-05-02
21093,73,2020-05-03,Lutherville Timonium,2020-05-03
21093,77,2020-05-04,Lutherville Timonium,2020-05-04
21093,78,2020-05-05,Lutherville Timonium,2020-05-05
21093,80,2020-05-06,Lutherville Timonium,2020-05-06
21093,80,2020-05-07,Lutherville Timonium,2020-05-07
21093,84,2020-05-08,Lutherville Timonium,2020-05-08
21093,86,2020-05-09,Lutherville Timonium,2020-05-09
21093,87,2020-05-10,Lutherville Timonium,2020-05-10
21093,88,2020-05-11,Lutherville Timonium,2020-05-11
21093,91,2020-05-12,Lutherville Timonium,2020-05-12
21093,97,2020-05-13,Lutherville Timonium,2020-05-13
21093,100,2020-05-14,Lutherville Timonium,2020-05-14
21093,100,2020-05-15,Lutherville Timonium,2020-05-15
21093,103,2020-05-16,Lutherville Timonium,2020-05-16
21102,8,2020-04-22,Manchester,2020-04-22
21102,9,2020-04-23,Manchester,2020-04-23
21102,12,2020-04-24,Manchester,2020-04-24
21102,11,2020-04-25,Manchester,2020-04-25
21102,11,2020-04-26,Manchester,2020-04-26
21102,14,2020-04-27,Manchester,2020-04-27
21102,14,2020-04-28,Manchester,2020-04-28
21102,14,2020-04-29,Manchester,2020-04-29
21102,13,2020-04-30,Manchester,2020-04-30
21102,14,2020-05-01,Manchester,2020-05-01
21102,15,2020-05-02,Manchester,2020-05-02
21102,17,2020-05-03,Manchester,2020-05-03
21102,17,2020-05-04,Manchester,2020-05-04
21102,17,2020-05-05,Manchester,2020-05-05
21102,17,2020-05-06,Manchester,2020-05-06
21102,17,2020-05-07,Manchester,2020-05-07
21102,18,2020-05-08,Manchester,2020-05-08
21102,19,2020-05-09,Manchester,2020-05-09
21102,19,2020-05-10,Manchester,2020-05-10
21102,19,2020-05-11,Manchester,2020-05-11
21102,19,2020-05-12,Manchester,2020-05-12
21102,21,2020-05-13,Manchester,2020-05-13
21102,21,2020-05-14,Manchester,2020-05-14
21102,21,2020-05-15,Manchester,2020-05-15
21102,20,2020-05-16,Manchester,2020-05-16
21104,9,2020-04-13,Marriottsville,2020-04-13
21104,9,2020-04-14,Marriottsville,2020-04-14
21104,9,2020-04-15,Marriottsville,2020-04-15
21104,9,2020-04-16,Marriottsville,2020-04-16
21104,9,2020-04-17,Marriottsville,2020-04-17
21104,9,2020-04-18,Marriottsville,2020-04-18
21104,9,2020-04-19,Marriottsville,2020-04-19
21104,9,2020-04-20,Marriottsville,2020-04-20
21104,9,2020-04-21,Marriottsville,2020-04-21
21104,9,2020-04-22,Marriottsville,2020-04-22
21104,9,2020-04-23,Marriottsville,2020-04-23
21104,9,2020-04-24,Marriottsville,2020-04-24
21104,9,2020-04-25,Marriottsville,2020-04-25
21104,9,2020-04-26,Marriottsville,2020-04-26
21104,9,2020-04-27,Marriottsville,2020-04-27
21104,9,2020-04-28,Marriottsville,2020-04-28
21104,9,2020-04-29,Marriottsville,2020-04-29
21104,10,2020-04-30,Marriottsville,2020-04-30
21104,10,2020-05-01,Marriottsville,2020-05-01
21104,10,2020-05-02,Marriottsville,2020-05-02
21104,10,2020-05-03,Marriottsville,2020-05-03
21104,11,2020-05-04,Marriottsville,2020-05-04
21104,12,2020-05-05,Marriottsville,2020-05-05
21104,12,2020-05-06,Marriottsville,2020-05-06
21104,12,2020-05-07,Marriottsville,2020-05-07
21104,12,2020-05-08,Marriottsville,2020-05-08
21104,12,2020-05-09,Marriottsville,2020-05-09
21104,12,2020-05-10,Marriottsville,2020-05-10
21104,13,2020-05-11,Marriottsville,2020-05-11
21104,13,2020-05-12,Marriottsville,2020-05-12
21104,13,2020-05-13,Marriottsville,2020-05-13
21104,13,2020-05-14,Marriottsville,2020-05-14
21104,13,2020-05-15,Marriottsville,2020-05-15
21104,13,2020-05-16,Marriottsville,2020-05-16
21108,20,2020-04-13,Millersville,2020-04-13
21108,21,2020-04-14,Millersville,2020-04-14
21108,25,2020-04-15,Millersville,2020-04-15
21108,25,2020-04-16,Millersville,2020-04-16
21108,26,2020-04-17,Millersville,2020-04-17
21108,27,2020-04-18,Millersville,2020-04-18
21108,28,2020-04-19,Millersville,2020-04-19
21108,28,2020-04-20,Millersville,2020-04-20
21108,28,2020-04-21,Millersville,2020-04-21
21108,29,2020-04-22,Millersville,2020-04-22
21108,32,2020-04-23,Millersville,2020-04-23
21108,34,2020-04-24,Millersville,2020-04-24
21108,36,2020-04-25,Millersville,2020-04-25
21108,37,2020-04-26,Millersville,2020-04-26
21108,39,2020-04-27,Millersville,2020-04-27
21108,40,2020-04-28,Millersville,2020-04-28
21108,41,2020-04-29,Millersville,2020-04-29
21108,42,2020-04-30,Millersville,2020-04-30
21108,44,2020-05-01,Millersville,2020-05-01
